연번;자치구명;도로명;세부도로명;설치지점;쓰레기종류
2809;강서;곰달래로;화곡동유림아파트버스정류장(16-188);버스정류장;일반쓰레기
2810;강서;곰달래로;서울신정초등학교버스정류장(16-182);버스정류장;일반쓰레기
2811;강서;곰달래로;화곡동남부시장버스정류장(16-180);버스정류장;일반쓰레기
2812;강서;등촌로;목동사거리버스정류장(16-178);버스정류장;일반쓰레기
2813;강서;남부순환로;강서면허시험장메이필드호텔 정류장(16-153);버스정류장;일반쓰레기
2814;강서;강서로;등촌3동그랜드백화점  버스정류장(16-219);버스정류장;일반쓰레기
2815;강서;수명로;마곡수명산파크5단지6단지  정류장(16-417);버스정류장;일반쓰레기
2816;강서;공항대로;마곡역 버스정류장(16-018);버스정류장;일반쓰레기
2817;강서;마곡중앙로;마곡역 버스정류장(16-398);버스정류장;일반쓰레기
2818;강서;강서로;발산역.우장산힐스테이트버스정류장(16-217);버스정류장;일반쓰레기
2819;강서;남부순환로;외발산광명마을 버스정류장(16-152);버스정류장;일반쓰레기
2820;강서;남부순환로;공항동천주교회 버스정류장(16-161);버스정류장;일반쓰레기
2821;강서;김포대로;상사마을입구 버스정류장(16-172);버스정류장;일반쓰레기
2822;강서;마곡중앙5로;마곡나루역 버스정류장(16-396);버스정류장;일반쓰레기
2823;강서;마곡중앙5로;마곡나루역 버스정류장(16-396);버스정류장;재활용쓰레기
2824;강서;마곡중앙5로;마곡나루역1번출구 버스정류장(16-399);버스정류장;일반쓰레기
2825;강서;마곡중앙5로;마곡나루역1번출구 버스정류장(16-399);버스정류장;재활용쓰레기
2826;강서;마곡중앙5로;마곡엠밸리7단지.712동 버스정류장(16-702);버스정류장;일반쓰레기
2827;강서;마곡중앙5로;마곡엠밸리7단지.712동 버스정류장(16-702);버스정류장;재활용쓰레기
2828;강서;방화대로;마곡엠밸리5단지 버스정류장(16-706);버스정류장;일반쓰레기
2829;강서;방화대로;마곡엠밸리5단지 버스정류장(16-706);버스정류장;재활용쓰레기
2830;강서;마곡서로;마곡엠벨리7단지앞 마을버스정류장(마곡동767-6);버스정류장;일반쓰레기
2831;강서;등촌로;영일고등학교.강서도서관 버스정류장(16-173);버스정류장;일반쓰레기
2832;강서;등촌로;아이파크아파트.백석중학교 버스정류장(16-174);버스정류장;일반쓰레기
2833;강서;등촌로;등촌2동주민센터.등촌동대림아파트 버스정류장(16-175);버스정류장;일반쓰레기
2834;강서;등촌로;용문사.시립화곡청소년수련관 버스정류장(16-177);버스정류장;일반쓰레기
2835;강서;마곡서1로;강서세무서.공항초교(16-528);버스정류장;일반쓰레기
2836;강서;마곡서1로;강서세무서.공항초교(16-622);버스정류장;일반쓰레기
2837;강서;공항대로;공항중학교.공항초등학교(중)(16-016);버스정류장;일반쓰레기
2838;강서;공항대로;공항중학교.공항초등학교(중)(16-020);버스정류장;일반쓰레기
2839;강서;공항대로;송정역(중)(16-014);버스정류장;일반쓰레기
2840;강서;공항대로;송정역(중)(16-015);버스정류장;일반쓰레기
2841;강서;초원로;마곡엠밸리6.7단지.마곡중학교(16-395);버스정류장;일반쓰레기
2842;강서;등촌로;마곡엠벨리4단지(16-705);버스정류장;일반쓰레기
2843;강서;강서로;까치산역2번출구(16-191);버스정류장;일반쓰레기
2844;강서;곰달래로;성석교회(16-181);버스정류장;일반쓰레기
2845;강서;곰달래로;서울신정초등학교(16-183);버스정류장;일반쓰레기
2846;강서;곰달래로;화곡8동주민센터.까치산시장(16-185);버스정류장;일반쓰레기
2847;강서;강서로;KT강서지사(16-186);버스정류장;일반쓰레기
2848;강서;곰달래로;화곡동유림아파트(16-189);버스정류장;일반쓰레기
2849;강서;강서로;화곡동백구사(16-193);버스정류장;일반쓰레기
2850;강서;가로공원로;화곡동대림아파트(16-195);버스정류장;일반쓰레기
2851;강서;양천로;마곡실내배드민턴장(16-273);버스정류장;일반쓰레기
2852;강서;양천로;마곡실내배드민턴장(16-274);버스정류장;일반쓰레기
2853;강서;양천로;서남물재생센터(16-275);버스정류장;일반쓰레기
2854;강서;양천로;서남물재생센터(16-276);버스정류장;일반쓰레기
2855;강서;공항대로;마곡역7번출구;버스정류장;일반쓰레기
2856;강서;공항대로;마곡역(중)(16-019);지하철입구;일반쓰레기
2857;강서;공항대로;발산역(중)(16-017);버스정류장;일반쓰레기
2858;강서;방화대로;롯데R&D센터(16-608);버스정류장;일반쓰레기
2859;강서;방화대로;마곡역(16-397);버스정류장;일반쓰레기
2860;강서;양천로;강서소방서.이마트.증미역(16256);버스정류장;일반쓰레기
2861;강서;월정로;월정로 134 황외과 앞 버스정류장;버스정류장;일반쓰레기
2862;강서;가로공원로;가로공원로 192 사거리 횡단보도;횡단보도;일반쓰레기
2863;강서;가로공원로;가로공원로 237 화곡터널입구교차로 횡단보도;횡단보도;일반쓰레기
2864;강서;가로공원로;가로공원로 215 가로공원공영주차장 횡단보도;횡단보도;일반쓰레기
2865;강서;허준로;허준로 50 동양고등학교 버스정류장;버스정류장;일반쓰레기
2866;강서;허준로;허준로 47 가양2단지성지아파트 버스정류장;버스정류장;일반쓰레기
2867;강서;허준로;허준로 76 한보구암마을아파트 버스정류장;버스정류장;일반쓰레기
2868;강서;허준로;허준로 139 강변아파트 버스정류장;버스정류장;일반쓰레기
2869;강서;허준로;허준로 175 도시개발6단지아파트 버스정류장;버스정류장;일반쓰레기
2870;강서;허준로;허준로 234 도시개발9단지아파트 버스정류장;버스정류장;일반쓰레기
2871;강서;양천로;양천로 628 태영송화아파트 버스정류장;버스정류장;일반쓰레기
2872;강서;마곡중앙5로;마곡중앙5로 6 마곡나루역 버스정류장;버스정류장;일반쓰레기
2873;강서;마곡중앙5로;마곡중앙5로 6 마곡나루역 2번출구;지하철입구;일반쓰레기
2874;강서;공항대로;공항대로 마곡역 1번출구;지하철입구;일반쓰레기
2875;강서;마곡중앙로;마곡중앙로 33 마곡엠밸리14단지 버스정류장;버스정류장;일반쓰레기
2876;강서;마곡동로;마곡동로 마곡일반산업단지 D30-1,2;다중집합장소;일반쓰레기
2877;강서;마곡동로;마곡동로 55 사거리;횡단보도;일반쓰레기
2878;강서;마곡동로;마곡동로 62 마곡사이언스타워 앞;다중집합장소;일반쓰레기
2879;강서;마곡중앙10로;마곡중앙10로 70 LG사이언스파크 E-14동;다중집합장소;일반쓰레기
2880;강서;마곡중앙10로;마곡중앙10로 30 LG사이언스파크 ISC통합지원센터;다중집합장소;일반쓰레기
2881;강서;마곡중앙10로;마곡중앙10로 30 LG사이언스파크 ISC통합지원센터 후면;다중집합장소;일반쓰레기
2882;강서;양천로;양천로 108 하나은행 앞;다중집합장소;일반쓰레기
2883;강서;방화대로;방화대로 외발산사거리 횡단보도;횡단보도;일반쓰레기
2884;강서;금낭화로;금낭화로 135 방화역 3번출구 택시정류장;지하철입구;일반쓰레기
2885;강서;양천로;양천로 87 동부센트레빌아파트 버스정류장;버스정류장;일반쓰레기
2886;강서;송정로;송정로3길 3 공항동주민센터 버스정류장;버스정류장;일반쓰레기
2887;강서;남부순환로;공항동천주교회 버스정류장;버스정류장;일반쓰레기
2888;강서;양천로;양천로 112 신방화사거리 버스정류장;버스정류장;일반쓰레기
2889;강서;개화동로;개화동로21길 4 방화동도시개발11단지 버스정류장;버스정류장;일반쓰레기
2890;강서;양천로;양천로27길 생태공원 버스정류장;버스정류장;일반쓰레기
2891;강서;양천로;양천로27길 서광아파트 버스정류장;버스정류장;일반쓰레기
2892;강서;양천로;양천로 서남환경공원 버스정류장;버스정류장;일반쓰레기
2893;강서;양천로;양천로 서남물재생센터 버스정류장;버스정류장;일반쓰레기
2894;강서;양천로;양천로 서남환경공원 버스정류장;버스정류장;일반쓰레기
2895;강서;양천로;양천로 마곡배드민턴장 버스정류장;버스정류장;일반쓰레기
2896;강서;마곡중앙6로;힐스테이트에코오피스텔 앞;다중집합장소;일반쓰레기
2897;강서;등촌로;등촌로 213 칼텍스주유소 앞;도로변;일반쓰레기
2898;강서;등촌로;등촌2동주민센터 버스정류장(16-175);버스정류장;일반쓰레기
2899;강서;등촌로;대일고교 버스정류장(16-176);버스정류장;일반쓰레기
2900;강서;등촌로;등촌로 41 강서농협 앞;대로변;일반쓰레기
2901;강서;강서로;강서로 134 건널목;횡단보도;일반쓰레기
2902;강서;월정로;월정로 176 월정초등학교 앞;다중집합장소;일반쓰레기
2903;강서;양천로;CJ주식회사 버스정류장(16-268);버스정류장;일반쓰레기
2904;강서;공항대로;서울디지털대학교 버스정류장(16-008);버스정류장;일반쓰레기
2905;강서;양천로;관음삼성아파트 버스정류장(16-250);버스정류장;일반쓰레기
2906;강서;양천로;염창동새마을금고 버스정류장(16-248);버스정류장;일반쓰레기
2907;강서;양천로;가양역 우성아파트 버스정류장(16-260);버스정류장;일반쓰레기
2908;강서;양천로;SBS공개홀 버스정류장(16-261);버스정류장;일반쓰레기
2909;강서;수명로;마곡수명산파크3단지 버스정류장(16-879);버스정류장;일반쓰레기
2910;강서;공항대로;KBS스포츠월드 버스정류장(16-009);버스정류장;일반쓰레기
2911;강서;남부순환로;강서면허시험장 버스정류장(16-849);버스정류장;일반쓰레기
2912;강서;남부순환로;외발산신광명마을 버스정류장(16-151);버스정류장;일반쓰레기
2913;강서;수명로;수명산파크7단지 버스정류장(16-416);버스정류장;일반쓰레기
2914;강서;마곡중앙로;이대서울병원 버스정류장(16-388);버스정류장;일반쓰레기
2915;강서;마곡서로;마곡수명산파트4단지 횡단보도;횡단보도;일반쓰레기
2916;강서;공항대로;공항삼거리 횡단보도;횡단보도;일반쓰레기
2917;강서;방화대로;공항중학교 버스정류장(16-308);버스정류장;일반쓰레기
2918;강서;개화동로;개화2치안센터 버스정류장(16-168);버스정류장;일반쓰레기
2919;강서;방화대로;강서공고 버스정류장(16-303);버스정류장;일반쓰레기
2920;강서;공항대로;공항중학교 버스정류장(16-115);버스정류장;일반쓰레기
2921;강서;공항대로;KBS스포츠월드 버스정류장(16-010);버스정류장;일반쓰레기
2922;강서;강서로;웰튼병원 버스정류장(16-215);버스정류장;일반쓰레기
2923;강서;등촌로;목동사거리 버스정류장(16-178);버스정류장;일반쓰레기
2924;강서;등촌로;용문사 버스정류장(16-177);버스정류장;일반쓰레기
2925;강서;강서로;베뉴지웨딩홀 버스정류장(16-969);버스정류장;일반쓰레기
2926;강서;강서로;발산역3번출구 버스정류장(16-220);버스정류장;일반쓰레기
2927;강서;양천로;SBS공개홀 버스정류장(16-262);버스정류장;일반쓰레기
2928;강서;양천로;가양역 현대프린스텔 버스정류장(16-257);버스정류장;일반쓰레기
2929;강서;양천로;가양역 우성아파트 버스정류장(16-259);버스정류장;일반쓰레기
2930;강서;양천로;염창동새마을금고 버스정류장(16-247);버스정류장;일반쓰레기
2931;강서;허준로;가양초등학교 버스정류장(16-240);버스정류장;일반쓰레기
2932;강서;허준로;세현고등학교 버스정류장(16-244);버스정류장;일반쓰레기
2933;강서;공항대로;발산역5번출구 버스정류장(16-112);버스정류장;일반쓰레기
